time,unix,hex,rat,channel,msg,summary,len
"2026-07-29 17:00:38",1.785333638118E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:38",1.785333638118E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:38",1.785333638118E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:38",1.785333638118E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:38",1.785333638118E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:38",1.785333638118E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:38",1.785333638118E9,0xB0C0,LTE_RRC,"DL-DCCH","DL-DCCH","pdu=9 pci=156 earfcn=375 sfn=5652",5
"2026-07-29 17:00:38",1.785333638118E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:38",1.785333638118E9,0xB0C0,LTE_RRC,"UL-DCCH","UL-DCCH (MeasurementReport?)","pdu=11 pci=156 earfcn=375 sfn=0",2356
"2026-07-29 17:00:38",1.785333638118E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:38",1.785333638118E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:38",1.785333638118E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:38",1.785333638118E9,0xB0C0,LTE_RRC,"DL-DCCH","DL-DCCH","pdu=9 pci=156 earfcn=375 sfn=5731",13
"2026-07-29 17:00:38",1.785333638118E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:38",1.785333638118E9,0xB0C0,LTE_RRC,"UL-DCCH","UL-DCCH (MeasurementReport?)","pdu=11 pci=156 earfcn=375 sfn=0",2231
"2026-07-29 17:00:38",1.785333638118E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:38",1.785333638118E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:38",1.785333638118E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:38",1.785333638118E9,0xB0C0,LTE_RRC,"DL-DCCH","DL-DCCH","pdu=9 pci=156 earfcn=375 sfn=5810",3
"2026-07-29 17:00:38",1.785333638118E9,0xB0C0,LTE_RRC,"UL-DCCH","UL-DCCH (MeasurementReport?)","pdu=11 pci=156 earfcn=375 sfn=0",2
"2026-07-29 17:00:38",1.785333638118E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:38",1.785333638118E9,0xB0C0,LTE_RRC,"DL-DCCH","DL-DCCH","pdu=9 pci=156 earfcn=375 sfn=22194",287
"2026-07-29 17:00:38",1.785333638118E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:38",1.785333638118E9,0xB0C0,LTE_RRC,"UL-DCCH","UL-DCCH (MeasurementReport?)","pdu=11 pci=156 earfcn=375 sfn=0",2
"2026-07-29 17:00:38",1.785333638118E9,0xB0EA,LTE_NAS,"","LTE NAS EMM Sec OTA In","",246
"2026-07-29 17:00:38",1.785333638118E9,0xB0EC,LTE_NAS,"","LTE NAS EMM Plain OTA In","",240
"2026-07-29 17:00:38",1.785333638118E9,0x7131,UMTS,"","UMTS MM State","",3
"2026-07-29 17:00:38",1.785333638118E9,0x7130,UMTS,"","UMTS GMM/SM OTA","",3
"2026-07-29 17:00:38",1.785333638118E9,0x7130,UMTS,"","UMTS GMM/SM OTA","",3
"2026-07-29 17:00:38",1.785333638118E9,0xB0ED,LTE_NAS,"","LTE NAS EMM Plain OTA Out","",18
"2026-07-29 17:00:38",1.785333638118E9,0xB0C0,LTE_RRC,"UL-DCCH","UL-DCCH (MeasurementReport?)","pdu=11 pci=156 earfcn=375 sfn=0",23
"2026-07-29 17:00:38",1.785333638118E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:38",1.785333638118E9,0xB0C0,LTE_RRC,"DL-DCCH","DL-DCCH","pdu=9 pci=156 earfcn=375 sfn=5863",84
"2026-07-29 17:00:38",1.785333638118E9,0xB0C0,LTE_RRC,"UL-DCCH","UL-DCCH (MeasurementReport?)","pdu=11 pci=156 earfcn=375 sfn=0",2
"2026-07-29 17:00:38",1.785333638118E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:38",1.785333638118E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:38",1.785333638118E9,0xB0C0,LTE_RRC,"UL-DCCH","UL-DCCH (MeasurementReport?)","pdu=11 pci=156 earfcn=375 sfn=0",11
"2026-07-29 17:00:38",1.785333638118E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:38",1.785333638118E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:38",1.785333638118E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:38",1.785333638118E9,0xB0C0,LTE_RRC,"DL-DCCH","DL-DCCH","pdu=9 pci=156 earfcn=375 sfn=22327",9
"2026-07-29 17:00:38",1.785333638118E9,0xB0C0,LTE_RRC,"UL-DCCH","UL-DCCH (MeasurementReport?)","pdu=11 pci=156 earfcn=375 sfn=0",2
"2026-07-29 17:00:38",1.785333638118E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=2",312
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=2",312
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=2",312
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB0C0,LTE_RRC,"UL-DCCH","UL-DCCH (MeasurementReport?)","pdu=11 pci=156 earfcn=375 sfn=0",4
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB0C0,LTE_RRC,"DL-DCCH","DL-DCCH","pdu=9 pci=156 earfcn=375 sfn=55337",87
"2026-07-29 17:00:39",1.785333639746E9,0xB0C0,LTE_RRC,"UL-DCCH","UL-DCCH (MeasurementReport?)","pdu=11 pci=156 earfcn=375 sfn=0",2
"2026-07-29 17:00:39",1.785333639746E9,0xB0C0,LTE_RRC,"UL-DCCH","UL-DCCH (MeasurementReport?)","pdu=11 pci=156 earfcn=375 sfn=0",8
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=2",312
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=2",312
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=2",312
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=2",312
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=2",312
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB0C0,LTE_RRC,"UL-DCCH","UL-DCCH (MeasurementReport?)","pdu=11 pci=156 earfcn=375 sfn=0",11
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=2",312
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB0C0,LTE_RRC,"DL-DCCH","DL-DCCH","pdu=9 pci=156 earfcn=375 sfn=55750",12
"2026-07-29 17:00:39",1.785333639746E9,0xB0C0,LTE_RRC,"UL-DCCH","UL-DCCH (MeasurementReport?)","pdu=11 pci=156 earfcn=375 sfn=0",2
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=2",312
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=2",312
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=2",312
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=2",312
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=2",312
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=2",312
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=2",312
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB0C0,LTE_RRC,"UL-DCCH","UL-DCCH (MeasurementReport?)","pdu=11 pci=156 earfcn=375 sfn=0",8
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=2",312
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB0C0,LTE_RRC,"DL-DCCH","DL-DCCH","pdu=9 pci=156 earfcn=375 sfn=7432",26
"2026-07-29 17:00:39",1.785333639746E9,0xB0C0,LTE_RRC,"UL-DCCH","UL-DCCH (MeasurementReport?)","pdu=11 pci=156 earfcn=375 sfn=0",2
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=2",312
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB0C0,LTE_RRC,"UL-DCCH","UL-DCCH (MeasurementReport?)","pdu=11 pci=156 earfcn=375 sfn=0",8
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB0C0,LTE_RRC,"UL-DCCH","UL-DCCH (MeasurementReport?)","pdu=11 pci=156 earfcn=375 sfn=0",4
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB0C0,LTE_RRC,"UL-DCCH","UL-DCCH (MeasurementReport?)","pdu=11 pci=156 earfcn=375 sfn=0",8
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 17:00:39",1.785333639746E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
